stage_id,lead_id,stage_name,stage_date,stage_order
cbb755af-b048-4026-9fbd-501c3d60f82c,920b7bfc-16cc-4a93-81be-51cd586f3ece,Qualified,2024-07-23,3.0
fbbbd067-9bcd-426a-9ced-b1220f107a14,920b7bfc-16cc-4a93-81be-51cd586f3ece,Demo Scheduled,2024-07-27,4.0
d3acdc82-100b-4a78-bec0-97cd7a5c72e6,84feaf14-d973-4a8e-80cd-7a2aa54ddbf2,Contacted,2024-12-31,2.0
ecf1cb0c-bdfe-4906-8958-7b9fb52ea376,84feaf14-d973-4a8e-80cd-7a2aa54ddbf2,mql,2025-01-08,3.0
2094edbc-0f2e-450b-9e49-238cb21bccb9,84feaf14-d973-4a8e-80cd-7a2aa54ddbf2,Demo Scheduled,2025-01-21,4.0
7c0d0a4d-5b2f-4ac9-8919-72263ee7dae4,11a4414c-de51-48c9-996f-733b0035d277,Contacted,2024-12-27,0.0
d288bc81-a89c-44bb-a508-bb3338ddab32,11a4414c-de51-48c9-996f-733b0035d277,Qualified,2024-12-30,3.0
28f1102b-49fe-45be-97e3-168da15c731d,91dc7a9a-5661-4246-901d-29d58fc121da,Contacted,2024-07-26,2.0
b4b0242b-319c-4868-96dc-ea808e2bc463,91dc7a9a-5661-4246-901d-29d58fc121da,Qualified,2024-08-01,
63b02c5b-589d-402c-b5a0-6723c2796ba7,91dc7a9a-5661-4246-901d-29d58fc121da,Demo Scheduled,2024-07-27,4.0
12ed4150-6cae-43ae-b769-36e94c0cd8cc,578c4e40-aed9-4339-90c9-cad47af82e7a,Contacted,2024-11-06,2.0
b7409747-1cb5-4e3d-a367-30b88b19f8b9,578c4e40-aed9-4339-90c9-cad47af82e7a,Qualified,2024-11-13,3.0
0a2a25cf-f9ec-46d2-83ae-39830bc36a5f,578c4e40-aed9-4339-90c9-cad47af82e7a,Demo Scheduled,2024-11-07,4.0
907dfe3d-2c6d-4252-8c14-fe0c505b4c86,578c4e40-aed9-4339-90c9-cad47af82e7a,Proposal Sent,2024-11-12,5.0
72e09e32-6c9c-482d-bfc9-83c15ed0a44a,578c4e40-aed9-4339-90c9-cad47af82e7a,Closed Won,2025-01-15,6.0
bea038fc-04d9-4f6a-9d43-2c6ee39b4ab9,90f2b89a-3388-46f2-862e-ab5a5d05dce0,Contacted,2024-10-26,2.0
207daf00-34e7-466a-827c-a46abc589f75,90f2b89a-3388-46f2-862e-ab5a5d05dce0,Qualified,2024-10-29,3.0
87dc91c5-76e5-4fcc-8a15-84f79f4c2d5f,b1a9af16-503d-48b0-8436-303253759318,Contacted,2024-10-13,2.0
ccf216df-53c7-40ce-bc9c-042b4fc5903f,b1a9af16-503d-48b0-8436-303253759318,Qualified,2024-10-25,3.0
237be376-ebba-4ac3-850b-8a8326c7e26e,b1a9af16-503d-48b0-8436-303253759318,Demo Scheduled,2024-12-13,4.0
1ec41046-fc63-45b1-9e97-54cd9e4b15f2,b1a9af16-503d-48b0-8436-303253759318,quote sent,2024-10-31,5.0
5dd788fa-0a1c-48a1-9aa6-c3892812f768,b1a9af16-503d-48b0-8436-303253759318,Closed Won,2024-10-22,6.0
e9f64ac2-8aea-4f38-9054-610f15ebad2d,7da5ddd4-20b0-423b-aaa2-9db78a790ad6,Contacted,2024-09-07,2.0
f2d8f902-da91-4449-b07a-92cf84553ca3,7da5ddd4-20b0-423b-aaa2-9db78a790ad6,Qualified,2024-09-08,3.0
26cfd4ad-9b70-464c-971d-76f13936b8bd,7da5ddd4-20b0-423b-aaa2-9db78a790ad6,Demo Scheduled,2024-09-07,8.0
35b323a4-c8a8-41f4-b474-d664bd28f0f3,7da5ddd4-20b0-423b-aaa2-9db78a790ad6,Proposal Sent,2024-10-05,5.0
a9548b2e-c27a-4038-a6a7-0e5ac1c25af7,7da5ddd4-20b0-423b-aaa2-9db78a790ad6,Closed Won,2024-10-04,6.0
f1c77bee-044e-47d4-ae13-77393d6af788,32083e48-7d22-412a-903d-a8ad55b6ef26,Contacted,2024-06-12,2.0
4eb75e4b-d19c-477e-8896-605e0300baf0,32083e48-7d22-412a-903d-a8ad55b6ef26,mql,2024-06-23,3.0
087f50be-3a35-42e7-a18e-6d150137bb27,32083e48-7d22-412a-903d-a8ad55b6ef26,Demo Scheduled,2024-06-20,4.0
0ecd2d78-dbea-40c7-be8c-d795afc7e91c,a10fe864-4953-4710-b611-b27c8c68e71c,Contacted,2024-10-18,2.0
909d8cf4-9d55-40ea-b3a4-ebe5cb9a5c58,a10fe864-4953-4710-b611-b27c8c68e71c,mql,2024-11-12,3.0
c0028c91-ab0b-4d58-89d3-3b14a58837e6,62448881-05d6-45b7-b53f-121e6a342720,Contacted,2024-12-20,2.0
35b54b5b-7088-464f-915c-5d88f19124a8,62448881-05d6-45b7-b53f-121e6a342720,marketing qualified,2024-12-24,3.0
73cbe699-a856-4e8e-bab2-2074661473ec,6c1ddf07-0d2e-40c0-bcf8-36ced555bb7b,Contacted,2024-10-29,2.0
1ca81a77-a0ea-45ac-a3fe-c5e87af33638,6c1ddf07-0d2e-40c0-bcf8-36ced555bb7b,mql,2024-11-05,3.0
4d23a5af-4b4c-45c0-af25-1d85578429ed,6c1ddf07-0d2e-40c0-bcf8-36ced555bb7b,Demo Scheduled,2024-11-23,4.0
b33f2358-bed1-4cbc-a56d-c643b2602422,75bed5a9-75fb-4236-bb9b-931bbc1c8e09,Contacted,2024-10-06,2.0
2910c814-5638-4ec2-bf43-aae42940663a,75bed5a9-75fb-4236-bb9b-931bbc1c8e09,mql,2024-10-03,3.0
c465cdff-0b32-4b32-88c2-329c262f3847,75bed5a9-75fb-4236-bb9b-931bbc1c8e09,Demo Scheduled,2024-10-04,4.0
38ac8c67-eeff-44da-ae2e-274fe86a504a,75bed5a9-75fb-4236-bb9b-931bbc1c8e09,Proposal Sent,2024-10-11,5.0
3a129d5f-c4a9-439c-9d97-dcd3733f86de,75bed5a9-75fb-4236-bb9b-931bbc1c8e09,Closed Won,2024-10-12,6.0
0b980133-55d9-4fc0-9d19-edec3c70323b,ff4092c9-7ecc-4e15-b7fd-081983302c42,Contacted,2024-07-22,2.0
c8c1544d-5d81-4a42-ba89-585dd66d1de3,ff4092c9-7ecc-4e15-b7fd-081983302c42,Qualified,2024-07-27,3.0
0d22b983-7dae-44bb-96b9-a07c7cc9a419,ff4092c9-7ecc-4e15-b7fd-081983302c42,Demo Scheduled,2024-08-03,4.0
d3baadae-6146-4ef4-b102-90d508a3f9ed,bbc85cca-d3f5-4d03-87ef-eb8996945831,Contacted,2024-09-26,2.0
4a34776b-bb14-4c9d-810f-d646d05c4659,bbc85cca-d3f5-4d03-87ef-eb8996945831,Qualified,2024-09-28,3.0
82bd7fab-e70d-4282-96fa-eb4af5cd1766,bbc85cca-d3f5-4d03-87ef-eb8996945831,Demo Scheduled,2024-09-28,4.0
e7cf50d8-e410-4045-94f3-f328a75597c4,bbc85cca-d3f5-4d03-87ef-eb8996945831,Proposal Sent,2024-09-30,5.0
f004d7ee-b16e-41a9-a2ee-088ae080a8b3,bbc85cca-d3f5-4d03-87ef-eb8996945831,Closed Won,2025-03-29,6.0
4a8b21db-0aa9-46f8-9b95-5e1730773372,7729ea88-02f6-4084-bdd6-50eeefcf4f7d,Contacted,2024-12-24,2.0
6b5cddf6-dc6a-403e-8aaa-6c109abee7b1,7729ea88-02f6-4084-bdd6-50eeefcf4f7d,Qualified,2024-12-28,3.0
ae8a1679-95f9-4005-905e-c903e524f2f9,7729ea88-02f6-4084-bdd6-50eeefcf4f7d,Demo Scheduled,2025-01-01,4.0
72155175-2d18-42ef-8cb0-022040952d5e,7729ea88-02f6-4084-bdd6-50eeefcf4f7d,Proposal Sent,2025-04-04,5.0
744a49ba-0a17-4df5-9127-0ad674b0ac7c,7a0f2c6a-b8a7-413e-ac1f-98f453da1eb1,Contacted,2024-07-30,2.0
e6a051c6-d0ce-4d40-87f8-0ad2b26db608,7a0f2c6a-b8a7-413e-ac1f-98f453da1eb1,Qualified,2024-08-11,3.0
52efb884-9662-4d66-bffd-986f2a0fe7e9,7a0f2c6a-b8a7-413e-ac1f-98f453da1eb1,Demo Scheduled,2024-08-02,
6e9d493b-9b51-47fb-9343-6c0e4ccb6d69,5b91c6ad-22ee-4fc0-a86b-4cea0d2ead7c,Contacted,2024-09-20,2.0
68bc53c9-e9c8-4ccb-99d0-d53fe1e6bdcd,5b91c6ad-22ee-4fc0-a86b-4cea0d2ead7c,marketing qualified,2024-09-27,3.0
3433388d-81fe-4218-8ed9-fca3a75115e8,5b91c6ad-22ee-4fc0-a86b-4cea0d2ead7c,Demo Scheduled,2024-11-18,4.0
80d820e3-06ce-4f66-a2f8-40ceec7b8663,c678f7fe-ab77-49b6-becb-01ca887fab27,Contacted,2024-12-12,2.0
100929f4-4227-469c-8ad4-247bc033ade7,c678f7fe-ab77-49b6-becb-01ca887fab27,qualified,2024-12-10,3.0
60cb876c-7a14-48d9-a885-2e61f5ffa2de,c678f7fe-ab77-49b6-becb-01ca887fab27,Demo Scheduled,2024-12-28,4.0
7e88d1b6-f7db-4634-8041-d67bb3bdd921,c678f7fe-ab77-49b6-becb-01ca887fab27,Proposal Sent,2025-01-31,5.0
313f553a-3a21-429c-bc64-270ad11d5cb7,c678f7fe-ab77-49b6-becb-01ca887fab27,Closed Won,2025-01-08,-5.0
eb7522a1-b370-4072-a609-114c2e42ea02,450f88f9-e060-4331-b14b-b772a87315eb,Contacted,2024-07-30,2.0
6c14539d-6ccf-4e66-b5b7-4e78d6628212,450f88f9-e060-4331-b14b-b772a87315eb,Qualified,2024-07-18,3.0
94a41959-f33b-451e-b0e7-66721f5022b2,450f88f9-e060-4331-b14b-b772a87315eb,demo,2024-07-21,4.0
3ff2967c-7f34-48e2-8d03-6a02b5ac7dbd,450f88f9-e060-4331-b14b-b772a87315eb,Proposal Sent,2024-07-25,5.0
4365ee8c-dba6-4d1e-85be-37f64e430f1f,450f88f9-e060-4331-b14b-b772a87315eb,Closed Won,2024-08-08,6.0
2f39a779-09ba-437c-8abb-d9515c54f598,aa7703fc-24f6-4c44-8da1-e660486c6c64,Contacted,2024-07-25,2.0
a2111650-ee4b-4100-97c0-842f663170bf,aa7703fc-24f6-4c44-8da1-e660486c6c64,Qualified,2024-07-27,3.0
84b10136-0d7f-4d90-be91-deec359b332d,aa7703fc-24f6-4c44-8da1-e660486c6c64,Demo Scheduled,2024-09-17,4.0
68bc6d67-eae5-4033-9afd-2d32ba827ab2,2c7735e5-6b9c-4c76-a909-416404fb1a68,Contacted,2024-11-10,2.0
ed70477d-291b-415c-aee7-01ad6b6e8fd0,2c7735e5-6b9c-4c76-a909-416404fb1a68,Qualified,2024-11-16,3.0
2cff8adb-c4b2-4f35-8538-3cdbe4d56962,2c7735e5-6b9c-4c76-a909-416404fb1a68,Demo Scheduled,2024-11-19,4.0
eb5f6620-7ae5-4f30-8084-3c9f5ed6bb5a,54044406-a1ba-4d70-ab78-47febd92e746,Contacted,2024-08-16,2.0
fa74ca74-69bd-47c2-a146-8d17a447a801,54044406-a1ba-4d70-ab78-47febd92e746,Qualified,2024-09-03,3.0
395db158-87a5-4d36-8fd8-11c7535a0e69,549e2e70-6628-4fae-bad7-b4d3c46be603,Contacted,2024-09-15,2.0
e247d2f2-82bb-470f-869d-9967a403b174,549e2e70-6628-4fae-bad7-b4d3c46be603,Qualified,2024-09-26,3.0
2aad1533-3529-4c44-9438-f3e2fb0234b6,549e2e70-6628-4fae-bad7-b4d3c46be603,demo scheduled,2024-09-16,4.0
6175ba2c-6c4a-4918-8e11-14dc117a82ae,549e2e70-6628-4fae-bad7-b4d3c46be603,Proposal Sent,2024-09-17,5.0
852b9060-90ce-4546-9194-733c318d6e03,549e2e70-6628-4fae-bad7-b4d3c46be603,Closed Won,2024-09-21,6.0
bfcc1b34-c07c-4870-ad8d-5871f9782b30,19893a1e-b41c-40a3-8696-dce0bfbbd28a,Contacted,2024-09-27,-5.0
56ec383a-aefc-458a-bd32-cd4b76ca44c3,19893a1e-b41c-40a3-8696-dce0bfbbd28a,qualified,2024-10-01,3.0
5f139342-40ba-4d73-8ca2-5deea6cd35cb,19893a1e-b41c-40a3-8696-dce0bfbbd28a,Demo Scheduled,2024-10-19,4.0
faa00faf-3f43-42db-89a8-4735987ff3a7,19893a1e-b41c-40a3-8696-dce0bfbbd28a,Proposal Sent,2024-09-30,5.0
9f929914-ae03-4306-8c7a-76d985ca6fc1,19893a1e-b41c-40a3-8696-dce0bfbbd28a,Closed Won,2024-10-15,6.0
9afdc293-64d6-4ef6-aa5c-6e41dc062215,f814248a-7914-4411-9740-ef8054e71f1b,Contacted,2024-12-04,2.0
635f5f9e-7ae8-4bab-afe4-1905996ac6e0,f814248a-7914-4411-9740-ef8054e71f1b,Qualified,2024-12-16,3.0
a838d4f1-907a-4c92-a200-a16a999a2b2f,f814248a-7914-4411-9740-ef8054e71f1b,Demo Scheduled,2024-12-17,4.0
265201fb-738e-4639-a4ea-617d95b680f1,1f2b1ff7-b1de-4da0-9465-2f9e318f259b,Contacted,2024-07-03,2.0
7f4c8580-02ca-43a5-8483-68b54af2c646,1f2b1ff7-b1de-4da0-9465-2f9e318f259b,Qualified,2024-07-02,3.0
d73457e2-a83e-4fc4-83ca-ecc7a865022b,1f2b1ff7-b1de-4da0-9465-2f9e318f259b,demo scheduled,2024-07-04,4.0
1e927d7f-e352-495c-a3d2-80901d8926b1,1f2b1ff7-b1de-4da0-9465-2f9e318f259b,Proposal Sent,2024-07-02,5.0
e339d43c-69a4-4158-86e2-c99ed85d3126,1f2b1ff7-b1de-4da0-9465-2f9e318f259b,Closed Won,2024-08-11,6.0
be829271-6486-4c8d-82eb-120458cc1160,528af1c3-71b9-4099-bf16-c2f39cd3f806,Contacted,2024-09-08,2.0
4cef8a5b-f9b6-4ca8-a5a2-2b44715d75cb,528af1c3-71b9-4099-bf16-c2f39cd3f806,Qualified,2024-09-17,3.0
b04dde69-1f84-4781-ab40-81627c015383,528af1c3-71b9-4099-bf16-c2f39cd3f806,Demo Scheduled,2024-09-11,4.0
37ad0773-4846-4847-bdc8-66c2764b9cce,528af1c3-71b9-4099-bf16-c2f39cd3f806,Proposal Sent,2024-09-11,5.0
6f813f74-9dbc-4553-9f89-a40116fc3a85,e4c5496e-e6f3-42ed-b080-7f6646cccbc0,Contacted,2024-08-19,2.0
3b58b3b9-c04c-4932-8055-e95e2db8a584,e4c5496e-e6f3-42ed-b080-7f6646cccbc0,qualified,2024-08-20,3.0
9d53c204-ce37-480d-a7b1-93f399cfc207,e4c5496e-e6f3-42ed-b080-7f6646cccbc0,Demo Scheduled,2024-09-18,4.0
26bc1192-d1b1-4719-adb8-c4ce4183ee43,e4c5496e-e6f3-42ed-b080-7f6646cccbc0,quote sent,2024-10-24,5.0
04a7c6dd-af6b-442a-b709-fa2750ff33de,e79061e1-c000-4ee6-af9a-046b0de5f49d,Contacted,2024-07-01,2.0
6ec82bee-3cd7-428c-a69a-790c98b981c8,e79061e1-c000-4ee6-af9a-046b0de5f49d,Qualified,2024-07-13,3.0
4e11143c-9d05-4949-9dab-237393a51427,e79061e1-c000-4ee6-af9a-046b0de5f49d,Demo Scheduled,2024-07-02,4.0
fc3193ef-ed88-419b-b8a3-79a8b57ae095,e79061e1-c000-4ee6-af9a-046b0de5f49d,Proposal Sent,2024-07-18,5.0
43070aeb-80a5-48ee-89bc-452da8d8426b,e79061e1-c000-4ee6-af9a-046b0de5f49d,Closed Won,2024-09-13,6.0
b8436a02-d28f-4322-baa6-0f9d2b8745c4,db0fb03c-b985-4d4f-a408-94d2f004b7dd,Contacted,2024-10-13,2.0
48533b8c-8565-4361-8b8f-f1befb683b75,87a46689-df77-484d-b884-0341233d2dc5,Contacted,2024-08-06,2.0
a3c3e70d-ad47-4b8a-8b50-cae5b9923149,87a46689-df77-484d-b884-0341233d2dc5,Qualified,2024-08-15,3.0
4e9bf171-d223-4ec9-ae91-6da07726992b,87a46689-df77-484d-b884-0341233d2dc5,Demo Scheduled,2024-08-15,4.0
747da760-f4a4-45a6-90e4-f2003d328d97,87a46689-df77-484d-b884-0341233d2dc5,Proposal Sent,2024-08-13,5.0
ac771112-45e4-43cc-b833-e93614187310,87a46689-df77-484d-b884-0341233d2dc5,Closed Won,2024-10-31,6.0
43aac6b4-8f3e-41a4-9741-54be0c2204f9,09834c6f-9d74-4c3d-9e63-cdb13b826fc8,Contacted,2024-07-15,
70381a1b-5904-4d2b-a084-cee75d9e920a,09834c6f-9d74-4c3d-9e63-cdb13b826fc8,Qualified,2024-07-26,3.0
3bb751bc-297a-434c-acff-99c96642d6c0,09834c6f-9d74-4c3d-9e63-cdb13b826fc8,Demo Scheduled,2024-07-17,4.0
65786dcf-647f-43cd-b24e-c9c534343cc2,09834c6f-9d74-4c3d-9e63-cdb13b826fc8,Proposal Sent,2024-07-15,5.0
066dc98b-0903-445d-834e-e93d7c9dd711,48a1db01-01b7-4531-add3-b17592e05b0b,Contacted,2024-09-24,2.0
c20d2475-380a-48a6-859b-e0a404b9a72f,48a1db01-01b7-4531-add3-b17592e05b0b,Qualified,2024-09-24,3.0
32543f86-aa79-4ad5-86da-2d55defb49fa,48a1db01-01b7-4531-add3-b17592e05b0b,Demo Scheduled,2024-09-27,4.0
8bbec6ad-c5c4-4e95-9097-3a90a55192d6,fd61daac-1363-452c-8db9-16a4115128ee,Contacted,2024-12-12,2.0
2234c838-6c5f-4af8-b9bd-7c7b5695da84,fd61daac-1363-452c-8db9-16a4115128ee,Qualified,2024-12-15,3.0
7750d553-16c4-47de-b714-f5b6d5d55921,fd61daac-1363-452c-8db9-16a4115128ee,Demo Scheduled,2024-12-23,4.0
d64294a4-cd35-4120-9242-5a6549fc995c,fd61daac-1363-452c-8db9-16a4115128ee,Proposal Sent,2024-12-29,5.0
4dc1f66e-7d87-4bd2-bf4f-92cfed9c4091,fd61daac-1363-452c-8db9-16a4115128ee,Closed Won,2025-01-13,6.0
dcb71902-d3ed-45a6-a99c-7d82b3793620,fe021ca7-4fb3-46ac-95a5-b3fd4e75c52e,Contacted,2024-08-01,2.0
3102df5e-db35-4059-a728-a8b285a80f7a,fe021ca7-4fb3-46ac-95a5-b3fd4e75c52e,Qualified,2024-08-07,3.0
a4cc3a58-1f1d-4ae4-98d1-5e7bd04b0167,fe021ca7-4fb3-46ac-95a5-b3fd4e75c52e,demo scheduled,2024-08-15,4.0
e3b14aef-9d10-4770-9c52-1b5dedcbcd37,fe021ca7-4fb3-46ac-95a5-b3fd4e75c52e,Proposal Sent,2024-08-16,5.0
2a990146-f392-4818-bd4d-96118a40987b,fe021ca7-4fb3-46ac-95a5-b3fd4e75c52e,Closed Won,2024-08-19,6.0
8d1cc2ce-3649-4d39-bf3d-58fee7a2727a,d6f5e439-6db8-45e8-ba26-7d6300d8c7e5,Contacted,2024-10-31,2.0
ec62b35d-0226-4342-baa5-56380b10747e,d6f5e439-6db8-45e8-ba26-7d6300d8c7e5,Qualified,2024-11-09,3.0
1181bf54-3246-4f56-a194-785b8078f9da,d6f5e439-6db8-45e8-ba26-7d6300d8c7e5,Demo Scheduled,2024-11-04,4.0
5dec7130-da41-43c4-8dd9-b589fa00a089,d6f5e439-6db8-45e8-ba26-7d6300d8c7e5,Proposal Sent,2024-11-08,5.0
b239ed82-b498-432e-bd02-e0ad87e97104,e4cbc339-4814-4d58-9729-39ab8ac03da0,Contacted,2024-11-28,2.0
7c279721-8306-499c-bf11-907e6b9b6292,e4cbc339-4814-4d58-9729-39ab8ac03da0,Qualified,2024-12-11,3.0
67961031-bfdf-408a-978d-15d140d1acb4,e3710d4e-8c24-48f9-a40a-9e5ce9cabe12,Contacted,2024-12-03,2.0
60e72e7e-003b-4b11-bf52-48656ec7ba17,e3710d4e-8c24-48f9-a40a-9e5ce9cabe12,Qualified,2024-12-19,3.0
a16ec760-a1d4-4dd0-ad0b-36e875cd6026,e3710d4e-8c24-48f9-a40a-9e5ce9cabe12,Demo Scheduled,2024-12-07,4.0
dece748a-f478-41d0-b52e-aabe673c1d60,e3710d4e-8c24-48f9-a40a-9e5ce9cabe12,Proposal Sent,2025-01-27,5.0
792cc5c7-ecd5-45a8-9729-5584f559e1c6,e3710d4e-8c24-48f9-a40a-9e5ce9cabe12,Closed Won,2024-12-07,6.0
2654e222-b680-49b3-98ce-325383bdd75e,82484ba5-ece0-4c69-a5c0-cb6ecc0d7817,Contacted,2024-06-14,2.0
2c70d6e9-74ae-4755-b698-9aa526cd5fdf,82484ba5-ece0-4c69-a5c0-cb6ecc0d7817,Qualified,2024-06-30,
b19e3d63-424c-4884-b13d-b10b0ac5f9f6,82484ba5-ece0-4c69-a5c0-cb6ecc0d7817,Demo Scheduled,2024-06-12,4.0
cfe5a730-547d-4b67-ba32-496240c42413,82484ba5-ece0-4c69-a5c0-cb6ecc0d7817,Proposal Sent,2024-06-22,5.0
c771ce29-6bd7-4ce8-9cfc-4eed7162e892,82484ba5-ece0-4c69-a5c0-cb6ecc0d7817,closed-won,2024-06-20,6.0
41c90ad6-a89c-4a9d-b64d-0024b1e5295a,28dbd72f-53d5-4093-a553-28f1e4227e71,Contacted,2024-10-02,2.0
c99000b0-0404-4896-b630-4fcfd4b1e041,28dbd72f-53d5-4093-a553-28f1e4227e71,Qualified,2024-11-03,3.0
0ce165ae-e816-42de-b154-8f7a21c64c87,28dbd72f-53d5-4093-a553-28f1e4227e71,Demo Scheduled,2024-10-22,4.0
a36d5cc3-d01c-488f-9d2b-35f6eca4f729,ec3dadd6-bd61-4009-ba2a-1db9645bbc13,Contacted,2024-07-26,2.0
a5bd4425-6853-41b9-8552-83f8c9d1cd58,ec3dadd6-bd61-4009-ba2a-1db9645bbc13,Qualified,2024-07-28,3.0
0308b435-14ae-4d27-ac85-4140ab9d1497,ec3dadd6-bd61-4009-ba2a-1db9645bbc13,Demo Scheduled,2024-07-28,4.0
c2a80050-edb2-49fd-a72a-77228f26817f,ec3dadd6-bd61-4009-ba2a-1db9645bbc13,quote sent,2024-07-26,5.0
e109324d-a21e-494e-bba3-b9ee02ebff3b,13b8dd10-b840-4d89-af73-4edb48971b2f,Contacted,2024-06-08,2.0
15982fb4-7183-4785-bf1f-0f80d5ece35d,88e05a22-fdfd-49e0-be94-c0d060622ea4,Contacted,2024-08-29,2.0
90f848e6-c364-4c64-b6e2-5de167594ed7,88e05a22-fdfd-49e0-be94-c0d060622ea4,Qualified,2024-09-09,3.0
7066e608-c1d8-43f5-b3b6-e17783075d10,d875b3c5-a566-4090-8c3d-f8f60f860585,Contacted,2024-11-26,2.0
33de7a48-c4da-44be-8e3e-89f01d28f50c,d875b3c5-a566-4090-8c3d-f8f60f860585,Qualified,2024-11-29,3.0
6333ede4-b2f0-4fd7-918f-4f9068d2c247,d875b3c5-a566-4090-8c3d-f8f60f860585,Demo Scheduled,2025-02-15,0.0
402384a9-229a-4c48-a87b-d052f55ad7a4,d875b3c5-a566-4090-8c3d-f8f60f860585,Proposal Sent,2024-12-11,5.0
aa7264a0-f97e-4558-9285-7e19c4de479f,d875b3c5-a566-4090-8c3d-f8f60f860585,Closed Won,2024-12-20,6.0
6f3f3e12-9a84-416c-8d5e-8e3abf1186cf,93318232-1c35-4ce2-a963-e014fa1dd03e,Contacted,2024-08-12,2.0
bb2ea5c2-2e0f-4a68-9e84-1b2a683190c0,93318232-1c35-4ce2-a963-e014fa1dd03e,Qualified,2024-08-23,3.0
1d0325e5-fbc5-45a6-8c44-d9226096c0db,93318232-1c35-4ce2-a963-e014fa1dd03e,Demo Scheduled,2024-09-11,
0e24398c-ec75-4f8b-866c-97fdc38215c3,2bd6be6f-27ec-4740-8270-f85d6f6897d3,Contacted,2024-12-26,2.0
134fa3d5-6b6e-416a-8371-39efabba8f28,2bd6be6f-27ec-4740-8270-f85d6f6897d3,qualified,2024-12-25,3.0
20c9c424-38dc-4322-ae16-4a424b7d8f7c,2a39ffe9-70fa-4c36-8426-62d33d6a4d50,Contacted,2024-09-26,2.0
baf27cba-ca4a-4d19-ba8f-10175da3952b,2a39ffe9-70fa-4c36-8426-62d33d6a4d50,Qualified,2024-09-21,3.0
71bc5ffb-d4f9-4bd6-9527-b2587f964d16,2a39ffe9-70fa-4c36-8426-62d33d6a4d50,Demo Scheduled,2024-09-24,4.0
84f52576-2777-4fd3-8c33-044031eafb7e,2a39ffe9-70fa-4c36-8426-62d33d6a4d50,Proposal Sent,2024-09-30,5.0
6334eba7-7a7c-4b9c-a938-54af6c981dda,2820ca11-b795-4fe4-997c-82cfd5902111,Contacted,2024-09-04,2.0
da8250ef-5fa5-4800-ba6a-9d67ff310959,b554b569-c3a8-4b88-a886-650886470cf1,Contacted,2024-08-15,
12eb9d03-67ce-41e0-9ed9-48534a7eb499,b554b569-c3a8-4b88-a886-650886470cf1,Qualified,2024-08-20,3.0
a337ffee-b3fe-41b2-9da9-928a976d15f8,ce77fdac-20c2-4a81-8a76-10ded6a20524,Contacted,2024-11-03,2.0
f3d771d7-cba1-417e-9e0e-113436b23f1e,ce77fdac-20c2-4a81-8a76-10ded6a20524,Qualified,2024-11-05,3.0
9c57b851-3198-4d27-982a-8e200284a7c4,f3977a28-3310-4213-8463-88445aca8a34,Contacted,2024-06-18,2.0
ae72046f-c205-4552-ae52-6e274a3568b0,f3977a28-3310-4213-8463-88445aca8a34,Qualified,2024-06-25,3.0
88119a33-8794-4623-b4b0-669c985d2c94,f3977a28-3310-4213-8463-88445aca8a34,Demo Scheduled,2024-07-09,4.0
d4172404-04bd-420d-ba5d-12ccf5e74bf0,f3977a28-3310-4213-8463-88445aca8a34,Proposal Sent,2024-07-13,5.0
f10e4d6d-8e6e-4bb4-92bb-8c8fcb08c4f0,f3977a28-3310-4213-8463-88445aca8a34,Closed Won,2024-07-26,6.0
bfbdf910-cef8-472d-a201-710adb1cd958,0c3ea68b-9368-42e3-85de-77cf815ab3d8,Contacted,2024-06-30,2.0
fd336bb9-f4ac-481a-8256-bd4e6145e6a2,0c3ea68b-9368-42e3-85de-77cf815ab3d8,Qualified,2024-07-24,3.0
3ef684fe-1978-4891-8da7-c5e6668c8212,0c3ea68b-9368-42e3-85de-77cf815ab3d8,Demo Scheduled,2024-06-30,4.0
619abf65-29c7-4f9b-bee8-1573cbffe878,0c3ea68b-9368-42e3-85de-77cf815ab3d8,Proposal Sent,2024-07-14,5.0
2ccec08b-9b78-445d-adad-48d2c82f8f58,0c3ea68b-9368-42e3-85de-77cf815ab3d8,Closed Won,2024-08-18,6.0
756b7fba-f873-4265-ba33-28fa018604e0,dc9e5256-d13a-47f3-a625-c58ad52ffc81,Contacted,2024-07-10,2.0
bc96cad4-bed2-4a2c-b485-2b45102f55fa,dc9e5256-d13a-47f3-a625-c58ad52ffc81,Qualified,2024-07-21,3.0
035ba7b7-e6a0-4d4e-baa3-75013dfbb14f,dc9e5256-d13a-47f3-a625-c58ad52ffc81,Demo Scheduled,2024-07-17,4.0
e7da5e99-cf13-49ed-80cc-096b533a6331,dc9e5256-d13a-47f3-a625-c58ad52ffc81,quote sent,2024-07-12,5.0
38d4172e-4aa6-4fff-9290-14ec29e256e1,207a574a-aa1e-487d-a405-edae369a7eda,Contacted,2024-10-12,2.0
a93313be-3d02-441a-9202-b83ad73aea46,207a574a-aa1e-487d-a405-edae369a7eda,Qualified,2024-10-28,3.0
4a1ac0a6-cc15-4df1-bf52-7b2ed48eefcc,fe6378a5-ccc3-4779-8eb3-047efa3458b1,Contacted,2024-10-30,2.0
cc52ced8-4937-4e8f-b708-fd1beffdead9,fe6378a5-ccc3-4779-8eb3-047efa3458b1,qualified,2024-10-27,3.0
d33060ea-d3c4-4365-8b86-4b716d31e34a,fe6378a5-ccc3-4779-8eb3-047efa3458b1,Demo Scheduled,2024-10-29,4.0
